Date,Currency_Code,Currency_Name,Country,Rate_to_EUR
2025-01-10,PLN,Polish Zloty,Poland,4.2461
2025-01-10,CZK,Czech Koruna,Czech Republic,25.0665
2025-01-10,HUF,Hungarian Forint,Hungary,403.1291
2025-01-10,RON,Romanian Leu,Romania,4.9721
2025-01-10,HRK,Croatian Kuna,Croatia,7.389
2025-01-10,CHF,Swiss Franc,Switzerland,0.9161
2025-01-10,GBP,British Pound,United Kingdom,0.8701
2025-01-10,USD,US Dollar,United States,1.0724
2025-01-13,EUR,Euro,Eurozone,1.0193
2025-01-13,SEK,Swedish Krona,Sweden,11.3577
2025-01-13,NOK,Norwegian Krone,Norway,11.7858
2025-01-13,DKK,Danish Krone,Denmark,7.3579
2025-01-13,PLN,Polish Zloty,Poland,4.3699
2025-01-13,CZK,Czech Koruna,Czech Republic,24.8235
2025-01-13,HUF,Hungarian Forint,Hungary,403.8664
2025-01-13,RON,Romanian Leu,Romania,5.0107
2025-01-13,HRK,Croatian Kuna,Croatia,7.4507
2025-01-13,CHF,Swiss Franc,Switzerland,0.927
2025-01-13,GBP,British Pound,United Kingdom,0.8441
2025-01-13,USD,US Dollar,United States,1.0926
2025-01-14,EUR,Euro,Eurozone,0.9831
2025-01-14,SEK,Swedish Krona,Sweden,11.3143
2025-01-14,NOK,Norwegian Krone,Norway,11.4165
2025-01-14,DKK,Danish Krone,Denmark,7.5325
2025-01-14,PLN,Polish Zloty,Poland,4.4016
2025-01-14,CZK,Czech Koruna,Czech Republic,25.6
2025-01-14,HUF,Hungarian Forint,Hungary,399.6587
2025-01-14,RON,Romanian Leu,Romania,4.8769
2025-01-14,HRK,Croatian Kuna,Croatia,7.344
2025-01-14,CHF,Swiss Franc,Switzerland,0.9512
2025-01-14,GBP,British Pound,United Kingdom,0.8532
2025-01-14,USD,US Dollar,United States,1.0756
2025-01-15,EUR,Euro,Eurozone,0.9719
2025-01-15,SEK,Swedish Krona,Sweden,11.0877
2025-01-15,NOK,Norwegian Krone,Norway,11.256
2025-01-15,DKK,Danish Krone,Denmark,7.6297
2025-01-15,PLN,Polish Zloty,Poland,4.2535
2025-01-15,CZK,Czech Koruna,Czech Republic,25.2666
2025-01-15,HUF,Hungarian Forint,Hungary,382.6153
2025-01-15,RON,Romanian Leu,Romania,5.0198
2025-01-15,HRK,Croatian Kuna,Croatia,7.45
2025-01-15,CHF,Swiss Franc,Switzerland,0.9624
2025-01-15,GBP,British Pound,United Kingdom,0.88
2025-01-15,USD,US Dollar,United States,1.0687
2025-01-16,EUR,Euro,Eurozone,1.0241
2025-01-16,SEK,Swedish Krona,Sweden,11.5849
2025-01-16,NOK,Norwegian Krone,Norway,11.8061
2025-01-16,DKK,Danish Krone,Denmark,7.6144
2025-01-16,PLN,Polish Zloty,Poland,4.2549
2025-01-16,CZK,Czech Koruna,Czech Republic,25.2959
2025-01-16,HUF,Hungarian Forint,Hungary,383.2829
2025-01-16,RON,Romanian Leu,Romania,4.8492
2025-01-16,HRK,Croatian Kuna,Croatia,7.7554
2025-01-16,CHF,Swiss Franc,Switzerland,0.9302
2025-01-16,GBP,British Pound,United Kingdom,0.8728
2025-01-16,USD,US Dollar,United States,1.0999
2025-01-17,EUR,Euro,Eurozone,1.0215
2025-01-17,SEK,Swedish Krona,Sweden,11.5859
2025-01-17,NOK,Norwegian Krone,Norway,11.4004
2025-01-17,DKK,Danish Krone,Denmark,7.2543
2025-01-17,PLN,Polish Zloty,Poland,4.297
2025-01-17,CZK,Czech Koruna,Czech Republic,24.6211
2025-01-17,HUF,Hungarian Forint,Hungary,382.2245
2025-01-17,RON,Romanian Leu,Romania,4.9284
2025-01-17,HRK,Croatian Kuna,Croatia,7.6582
2025-01-17,CHF,Swiss Franc,Switzerland,0.9437
2025-01-17,GBP,British Pound,United Kingdom,0.8503
2025-01-17,USD,US Dollar,United States,1.09
2025-01-20,EUR,Euro,Eurozone,0.9839
2025-01-20,SEK,Swedish Krona,Sweden,10.9222
2025-01-20,NOK,Norwegian Krone,Norway,11.7637
2025-01-20,DKK,Danish Krone,Denmark,7.5154
2025-01-20,PLN,Polish Zloty,Poland,4.388
2025-01-20,CZK,Czech Koruna,Czech Republic,24.4834
2025-01-20,HUF,Hungarian Forint,Hungary,401.4594
2025-01-20,RON,Romanian Leu,Romania,5.0056
2025-01-20,HRK,Croatian Kuna,Croatia,7.5586
2025-01-20,CHF,Swiss Franc,Switzerland,0.947
2025-01-20,GBP,British Pound,United Kingdom,0.8788
2025-01-20,USD,US Dollar,United States,1.0856
2025-01-21,EUR,Euro,Eurozone,1.0049
2025-01-21,SEK,Swedish Krona,Sweden,11.5812
2025-01-21,NOK,Norwegian Krone,Norway,11.7584
2025-01-21,DKK,Danish Krone,Denmark,7.4342
2025-01-21,PLN,Polish Zloty,Poland,4.3738
2025-01-21,CZK,Czech Koruna,Czech Republic,25.0126
2025-01-21,HUF,Hungarian Forint,Hungary,387.0987
2025-01-21,RON,Romanian Leu,Romania,4.9989
2025-01-21,HRK,Croatian Kuna,Croatia,7.7235
2025-01-21,CHF,Swiss Franc,Switzerland,0.9642
2025-01-21,GBP,British Pound,United Kingdom,0.8518
2025-01-21,USD,US Dollar,United States,1.0818
2025-01-22,EUR,Euro,Eurozone,0.9827
2025-01-22,SEK,Swedish Krona,Sweden,11.5846
2025-01-22,NOK,Norwegian Krone,Norway,11.9143
2025-01-22,DKK,Danish Krone,Denmark,7.5269
2025-01-22,PLN,Polish Zloty,Poland,4.3989
2025-01-22,CZK,Czech Koruna,Czech Republic,25.505
2025-01-22,HUF,Hungarian Forint,Hungary,395.6995
2025-01-22,RON,Romanian Leu,Romania,4.8368
2025-01-22,HRK,Croatian Kuna,Croatia,7.5096
2025-01-22,CHF,Swiss Franc,Switzerland,0.9499
2025-01-22,GBP,British Pound,United Kingdom,0.8692
2025-01-22,USD,US Dollar,United States,1.0718
2025-01-23,EUR,Euro,Eurozone,1.0265
2025-01-23,SEK,Swedish Krona,Sweden,11.0255
2025-01-23,NOK,Norwegian Krone,Norway,11.5802
2025-01-23,DKK,Danish Krone,Denmark,7.5454
2025-01-23,PLN,Polish Zloty,Poland,4.3711
2025-01-23,CZK,Czech Koruna,Czech Republic,25.4046
2025-01-23,HUF,Hungarian Forint,Hungary,388.1946
2025-01-23,RON,Romanian Leu,Romania,4.8675
2025-01-23,HRK,Croatian Kuna,Croatia,7.5914
2025-01-23,CHF,Swiss Franc,Switzerland,0.9456
2025-01-23,GBP,British Pound,United Kingdom,0.8435
2025-01-23,USD,US Dollar,United States,1.0933
2025-01-24,EUR,Euro,Eurozone,0.9973
2025-01-24,SEK,Swedish Krona,Sweden,11.3632
2025-01-24,NOK,Norwegian Krone,Norway,11.8144
2025-01-24,DKK,Danish Krone,Denmark,7.3122
2025-01-24,PLN,Polish Zloty,Poland,4.1954
2025-01-24,CZK,Czech Koruna,Czech Republic,25.6017
2025-01-24,HUF,Hungarian Forint,Hungary,396.09
2025-01-24,RON,Romanian Leu,Romania,5.0295
2025-01-24,HRK,Croatian Kuna,Croatia,7.6828
2025-01-24,CHF,Swiss Franc,Switzerland,0.9571
2025-01-24,GBP,British Pound,United Kingdom,0.8838
2025-01-24,USD,US Dollar,United States,1.0823
2025-01-27,EUR,Euro,Eurozone,0.9993
2025-01-27,SEK,Swedish Krona,Sweden,11.1838
2025-01-27,NOK,Norwegian Krone,Norway,11.3394
2025-01-27,DKK,Danish Krone,Denmark,7.4925
2025-01-27,PLN,Polish Zloty,Poland,4.2622
2025-01-27,CZK,Czech Koruna,Czech Republic,25.8165
2025-01-27,HUF,Hungarian Forint,Hungary,395.4641
2025-01-27,RON,Romanian Leu,Romania,4.9977
2025-01-27,HRK,Croatian Kuna,Croatia,7.4645
2025-01-27,CHF,Swiss Franc,Switzerland,0.9147
2025-01-27,GBP,British Pound,United Kingdom,0.8358
2025-01-27,USD,US Dollar,United States,1.075
2025-01-28,EUR,Euro,Eurozone,0.9751
2025-01-28,SEK,Swedish Krona,Sweden,11.3221
2025-01-28,NOK,Norwegian Krone,Norway,11.8447
2025-01-28,DKK,Danish Krone,Denmark,7.6314
2025-01-28,PLN,Polish Zloty,Poland,4.3612
2025-01-28,CZK,Czech Koruna,Czech Republic,24.7437
2025-01-28,HUF,Hungarian Forint,Hungary,402.0704
2025-01-28,RON,Romanian Leu,Romania,5.0851
2025-01-28,HRK,Croatian Kuna,Croatia,7.3929
2025-01-28,CHF,Swiss Franc,Switzerland,0.9534
2025-01-28,GBP,British Pound,United Kingdom,0.849
2025-01-28,USD,US Dollar,United States,1.0996
2025-01-29,EUR,Euro,Eurozone,1.0298
2025-01-29,SEK,Swedish Krona,Sweden,10.9328
2025-01-29,NOK,Norwegian Krone,Norway,11.8561
2025-01-29,DKK,Danish Krone,Denmark,7.5149
2025-01-29,PLN,Polish Zloty,Poland,4.4427
2025-01-29,CZK,Czech Koruna,Czech Republic,25.1271
2025-01-29,HUF,Hungarian Forint,Hungary,401.7018
2025-01-29,RON,Romanian Leu,Romania,4.8395
2025-01-29,HRK,Croatian Kuna,Croatia,7.4556
2025-01-29,CHF,Swiss Franc,Switzerland,0.9156
2025-01-29,GBP,British Pound,United Kingdom,0.8845
2025-01-29,USD,US Dollar,United States,1.1005
2025-01-30,EUR,Euro,Eurozone,1.0212
2025-01-30,SEK,Swedish Krona,Sweden,11.5456
2025-01-30,NOK,Norwegian Krone,Norway,11.2917
2025-01-30,DKK,Danish Krone,Denmark,7.4088
2025-01-30,PLN,Polish Zloty,Poland,4.2088
2025-01-30,CZK,Czech Koruna,Czech Republic,24.7431
2025-01-30,HUF,Hungarian Forint,Hungary,387.1103
2025-01-30,RON,Romanian Leu,Romania,4.9608
2025-01-30,HRK,Croatian Kuna,Croatia,7.4254
2025-01-30,CHF,Swiss Franc,Switzerland,0.9175
2025-01-30,GBP,British Pound,United Kingdom,0.8428
2025-01-30,USD,US Dollar,United States,1.0571
2025-01-31,EUR,Euro,Eurozone,1.0284
2025-01-31,SEK,Swedish Krona,Sweden,11.425
2025-01-31,NOK,Norwegian Krone,Norway,11.905
2025-01-31,DKK,Danish Krone,Denmark,7.433
2025-01-31,PLN,Polish Zloty,Poland,4.2626
2025-01-31,CZK,Czech Koruna,Czech Republic,25.6307
2025-01-31,HUF,Hungarian Forint,Hungary,389.3979
2025-01-31,RON,Romanian Leu,Romania,4.9102
2025-01-31,HRK,Croatian Kuna,Croatia,7.4091
2025-01-31,CHF,Swiss Franc,Switzerland,0.9191
2025-01-31,GBP,British Pound,United Kingdom,0.8474
2025-01-31,USD,US Dollar,United States,1.0706
2025-02-03,EUR,Euro,Eurozone,1.0104
2025-02-03,SEK,Swedish Krona,Sweden,10.9547
2025-02-03,NOK,Norwegian Krone,Norway,11.3789
2025-02-03,DKK,Danish Krone,Denmark,7.5983
2025-02-03,PLN,Polish Zloty,Poland,4.2285
2025-02-03,CZK,Czech Koruna,Czech Republic,24.9423
2025-02-03,HUF,Hungarian Forint,Hungary,402.1096
2025-02-03,RON,Romanian Leu,Romania,4.8671
2025-02-03,HRK,Croatian Kuna,Croatia,7.3415
2025-02-03,CHF,Swiss Franc,Switzerland,0.9391
2025-02-03,GBP,British Pound,United Kingdom,0.8498
2025-02-03,USD,US Dollar,United States,1.0841
2025-02-04,EUR,Euro,Eurozone,1.0182
2025-02-04,SEK,Swedish Krona,Sweden,11.0051
2025-02-04,NOK,Norwegian Krone,Norway,11.6361
2025-02-04,DKK,Danish Krone,Denmark,7.4625
2025-02-04,PLN,Polish Zloty,Poland,4.2277
2025-02-04,CZK,Czech Koruna,Czech Republic,25.3673
2025-02-04,HUF,Hungarian Forint,Hungary,388.1557
2025-02-04,RON,Romanian Leu,Romania,4.9664
2025-02-04,HRK,Croatian Kuna,Croatia,7.3413
2025-02-04,CHF,Swiss Franc,Switzerland,0.9377
2025-02-04,GBP,British Pound,United Kingdom,0.85
2025-02-04,USD,US Dollar,United States,1.1009
2025-02-05,EUR,Euro,Eurozone,0.9734
2025-02-05,SEK,Swedish Krona,Sweden,11.1951
2025-02-05,NOK,Norwegian Krone,Norway,11.5511
2025-02-05,DKK,Danish Krone,Denmark,7.5607
2025-02-05,PLN,Polish Zloty,Poland,4.3393
2025-02-05,CZK,Czech Koruna,Czech Republic,25.4326
2025-02-05,HUF,Hungarian Forint,Hungary,400.0411
2025-02-05,RON,Romanian Leu,Romania,5.078
2025-02-05,HRK,Croatian Kuna,Croatia,7.4459
2025-02-05,CHF,Swiss Franc,Switzerland,0.9421
2025-02-05,GBP,British Pound,United Kingdom,0.8775
2025-02-05,USD,US Dollar,United States,1.1117
2025-02-06,EUR,Euro,Eurozone,1.0234
2025-02-06,SEK,Swedish Krona,Sweden,11.1632
2025-02-06,NOK,Norwegian Krone,Norway,11.3682
2025-02-06,DKK,Danish Krone,Denmark,7.4553
2025-02-06,PLN,Polish Zloty,Poland,4.3826
2025-02-06,CZK,Czech Koruna,Czech Republic,25.1688
2025-02-06,HUF,Hungarian Forint,Hungary,393.1029
2025-02-06,RON,Romanian Leu,Romania,5.0709
2025-02-06,HRK,Croatian Kuna,Croatia,7.4674
2025-02-06,CHF,Swiss Franc,Switzerland,0.9603
2025-02-06,GBP,British Pound,United Kingdom,0.8552
2025-02-06,USD,US Dollar,United States,1.0689
2025-02-07,EUR,Euro,Eurozone,0.9972
2025-02-07,SEK,Swedish Krona,Sweden,11.4272
2025-02-07,NOK,Norwegian Krone,Norway,11.3201
2025-02-07,DKK,Danish Krone,Denmark,7.3241
2025-02-07,PLN,Polish Zloty,Poland,4.437
2025-02-07,CZK,Czech Koruna,Czech Republic,24.6897
2025-02-07,HUF,Hungarian Forint,Hungary,395.099
2025-02-07,RON,Romanian Leu,Romania,4.9937
2025-02-07,HRK,Croatian Kuna,Croatia,7.5253
2025-02-07,CHF,Swiss Franc,Switzerland,0.9482
2025-02-07,GBP,British Pound,United Kingdom,0.8461
2025-02-07,USD,US Dollar,United States,1.0834
2025-02-10,EUR,Euro,Eurozone,0.9923
2025-02-10,SEK,Swedish Krona,Sweden,11.3591
2025-02-10,NOK,Norwegian Krone,Norway,11.3307
2025-02-10,DKK,Danish Krone,Denmark,7.4917
2025-02-10,PLN,Polish Zloty,Poland,4.2384
2025-02-10,CZK,Czech Koruna,Czech Republic,24.8456
2025-02-10,HUF,Hungarian Forint,Hungary,386.8587
2025-02-10,RON,Romanian Leu,Romania,4.8754
2025-02-10,HRK,Croatian Kuna,Croatia,7.6772
2025-02-10,CHF,Swiss Franc,Switzerland,0.9279
2025-02-10,GBP,British Pound,United Kingdom,0.882
2025-02-10,USD,US Dollar,United States,1.1105
2025-02-11,EUR,Euro,Eurozone,1.0043
2025-02-11,SEK,Swedish Krona,Sweden,11.009
2025-02-11,NOK,Norwegian Krone,Norway,11.4928
2025-02-11,DKK,Danish Krone,Denmark,7.5933
2025-02-11,PLN,Polish Zloty,Poland,4.2856
2025-02-11,CZK,Czech Koruna,Czech Republic,24.5561
2025-02-11,HUF,Hungarian Forint,Hungary,394.8407
2025-02-11,RON,Romanian Leu,Romania,5.0729
2025-02-11,HRK,Croatian Kuna,Croatia,7.6637
2025-02-11,CHF,Swiss Franc,Switzerland,0.9217
2025-02-11,GBP,British Pound,United Kingdom,0.8689
2025-02-11,USD,US Dollar,United States,1.0619
2025-02-12,EUR,Euro,Eurozone,0.9831
2025-02-12,SEK,Swedish Krona,Sweden,11.5025
2025-02-12,NOK,Norwegian Krone,Norway,11.4061
2025-02-12,DKK,Danish Krone,Denmark,7.354
2025-02-12,PLN,Polish Zloty,Poland,4.1906
2025-02-12,CZK,Czech Koruna,Czech Republic,25.74
2025-02-12,HUF,Hungarian Forint,Hungary,400.4082
2025-02-12,RON,Romanian Leu,Romania,5.008
2025-02-12,HRK,Croatian Kuna,Croatia,7.6431
2025-02-12,CHF,Swiss Franc,Switzerland,0.9204
2025-02-12,GBP,British Pound,United Kingdom,0.8578
2025-02-12,USD,US Dollar,United States,1.0704
2025-02-13,EUR,Euro,Eurozone,0.9756
2025-02-13,SEK,Swedish Krona,Sweden,11.2406
2025-02-13,NOK,Norwegian Krone,Norway,11.8723
2025-02-13,DKK,Danish Krone,Denmark,7.2541
2025-02-13,PLN,Polish Zloty,Poland,4.2659
2025-02-13,CZK,Czech Koruna,Czech Republic,24.7382
2025-02-13,HUF,Hungarian Forint,Hungary,387.3176
2025-02-13,RON,Romanian Leu,Romania,5.0918
2025-02-13,HRK,Croatian Kuna,Croatia,7.5156
2025-02-13,CHF,Swiss Franc,Switzerland,0.9381
2025-02-13,GBP,British Pound,United Kingdom,0.8734
2025-02-13,USD,US Dollar,United States,1.0576
2025-02-14,EUR,Euro,Eurozone,0.9992
2025-02-14,SEK,Swedish Krona,Sweden,11.2027
2025-02-14,NOK,Norwegian Krone,Norway,11.6473
2025-02-14,DKK,Danish Krone,Denmark,7.6836
2025-02-14,PLN,Polish Zloty,Poland,4.3898
2025-02-14,CZK,Czech Koruna,Czech Republic,25.0257
2025-02-14,HUF,Hungarian Forint,Hungary,401.2335
2025-02-14,RON,Romanian Leu,Romania,4.8718
2025-02-14,HRK,Croatian Kuna,Croatia,7.3179
2025-02-14,CHF,Swiss Franc,Switzerland,0.9233
2025-02-14,GBP,British Pound,United Kingdom,0.8518
2025-02-14,USD,US Dollar,United States,1.0807
2025-02-17,EUR,Euro,Eurozone,1.0069
2025-02-17,SEK,Swedish Krona,Sweden,11.5272
2025-02-17,NOK,Norwegian Krone,Norway,11.5868
2025-02-17,DKK,Danish Krone,Denmark,7.4606
2025-02-17,PLN,Polish Zloty,Poland,4.2034
2025-02-17,CZK,Czech Koruna,Czech Republic,24.4773
2025-02-17,HUF,Hungarian Forint,Hungary,394.7079
2025-02-17,RON,Romanian Leu,Romania,4.9516
2025-02-17,HRK,Croatian Kuna,Croatia,7.6832
2025-02-17,CHF,Swiss Franc,Switzerland,0.9209
2025-02-17,GBP,British Pound,United Kingdom,0.8355
2025-02-17,USD,US Dollar,United States,1.0767
2025-02-18,EUR,Euro,Eurozone,0.9842
2025-02-18,SEK,Swedish Krona,Sweden,10.946
2025-02-18,NOK,Norwegian Krone,Norway,11.7361
2025-02-18,DKK,Danish Krone,Denmark,7.2861
2025-02-18,PLN,Polish Zloty,Poland,4.3481
2025-02-18,CZK,Czech Koruna,Czech Republic,24.8492
2025-02-18,HUF,Hungarian Forint,Hungary,385.7912
2025-02-18,RON,Romanian Leu,Romania,4.9341
2025-02-18,HRK,Croatian Kuna,Croatia,7.6662
2025-02-18,CHF,Swiss Franc,Switzerland,0.9339
2025-02-18,GBP,British Pound,United Kingdom,0.8729
2025-02-18,USD,US Dollar,United States,1.0557
2025-02-19,EUR,Euro,Eurozone,1.0164
2025-02-19,SEK,Swedish Krona,Sweden,11.0724
2025-02-19,NOK,Norwegian Krone,Norway,11.7033
2025-02-19,DKK,Danish Krone,Denmark,7.4894
2025-02-19,PLN,Polish Zloty,Poland,4.4312
2025-02-19,CZK,Czech Koruna,Czech Republic,25.0098
2025-02-19,HUF,Hungarian Forint,Hungary,383.2572
2025-02-19,RON,Romanian Leu,Romania,4.8266
2025-02-19,HRK,Croatian Kuna,Croatia,7.6777
2025-02-19,CHF,Swiss Franc,Switzerland,0.9414
2025-02-19,GBP,British Pound,United Kingdom,0.8742
2025-02-19,USD,US Dollar,United States,1.0628
2025-02-20,EUR,Euro,Eurozone,0.9907
2025-02-20,SEK,Swedish Krona,Sweden,10.9328
2025-02-20,NOK,Norwegian Krone,Norway,11.9006
2025-02-20,DKK,Danish Krone,Denmark,7.5351
2025-02-20,PLN,Polish Zloty,Poland,4.4323
2025-02-20,CZK,Czech Koruna,Czech Republic,24.8257
2025-02-20,HUF,Hungarian Forint,Hungary,396.1317
2025-02-20,RON,Romanian Leu,Romania,5.0232
2025-02-20,HRK,Croatian Kuna,Croatia,7.4476
2025-02-20,CHF,Swiss Franc,Switzerland,0.9596
2025-02-20,GBP,British Pound,United Kingdom,0.8831
2025-02-20,USD,US Dollar,United States,1.1049
2025-02-21,EUR,Euro,Eurozone,1.0143
2025-02-21,SEK,Swedish Krona,Sweden,11.0998
2025-02-21,NOK,Norwegian Krone,Norway,11.4283
2025-02-21,DKK,Danish Krone,Denmark,7.6674
2025-02-21,PLN,Polish Zloty,Poland,4.1931
2025-02-21,CZK,Czech Koruna,Czech Republic,25.5064
2025-02-21,HUF,Hungarian Forint,Hungary,398.3695
2025-02-21,RON,Romanian Leu,Romania,5.0066
2025-02-21,HRK,Croatian Kuna,Croatia,7.7514
2025-02-21,CHF,Swiss Franc,Switzerland,0.9294
2025-02-21,GBP,British Pound,United Kingdom,0.8517
2025-02-21,USD,US Dollar,United States,1.0527
2025-02-24,EUR,Euro,Eurozone,0.9966
2025-02-24,SEK,Swedish Krona,Sweden,11.0887
2025-02-24,NOK,Norwegian Krone,Norway,11.4712
2025-02-24,DKK,Danish Krone,Denmark,7.6098
2025-02-24,PLN,Polish Zloty,Poland,4.4329
2025-02-24,CZK,Czech Koruna,Czech Republic,24.7052
2025-02-24,HUF,Hungarian Forint,Hungary,390.4899
2025-02-24,RON,Romanian Leu,Romania,5.0978
2025-02-24,HRK,Croatian Kuna,Croatia,7.332
2025-02-24,CHF,Swiss Franc,Switzerland,0.917
2025-02-24,GBP,British Pound,United Kingdom,0.8426
2025-02-24,USD,US Dollar,United States,1.0862
2025-02-25,EUR,Euro,Eurozone,0.979
2025-02-25,SEK,Swedish Krona,Sweden,11.566
2025-02-25,NOK,Norwegian Krone,Norway,11.543
2025-02-25,DKK,Danish Krone,Denmark,7.4607
2025-02-25,PLN,Polish Zloty,Poland,4.2543
2025-02-25,CZK,Czech Koruna,Czech Republic,25.1361
2025-02-25,HUF,Hungarian Forint,Hungary,397.3228
2025-02-25,RON,Romanian Leu,Romania,5.0449
2025-02-25,HRK,Croatian Kuna,Croatia,7.6447
2025-02-25,CHF,Swiss Franc,Switzerland,0.9444
2025-02-25,GBP,British Pound,United Kingdom,0.8809
2025-02-25,USD,US Dollar,United States,1.1006
2025-02-26,EUR,Euro,Eurozone,1.0154
2025-02-26,SEK,Swedish Krona,Sweden,10.95
2025-02-26,NOK,Norwegian Krone,Norway,11.2374
2025-02-26,DKK,Danish Krone,Denmark,7.3313
2025-02-26,PLN,Polish Zloty,Poland,4.3624
2025-02-26,CZK,Czech Koruna,Czech Republic,25.0458
2025-02-26,HUF,Hungarian Forint,Hungary,391.1958
2025-02-26,RON,Romanian Leu,Romania,5.0847
2025-02-26,HRK,Croatian Kuna,Croatia,7.7087
2025-02-26,CHF,Swiss Franc,Switzerland,0.9631
2025-02-26,GBP,British Pound,United Kingdom,0.8504
2025-02-26,USD,US Dollar,United States,1.0924
2025-02-27,EUR,Euro,Eurozone,0.9863
2025-02-27,SEK,Swedish Krona,Sweden,11.0412
2025-02-27,NOK,Norwegian Krone,Norway,11.3609
2025-02-27,DKK,Danish Krone,Denmark,7.3893
2025-02-27,PLN,Polish Zloty,Poland,4.3018
2025-02-27,CZK,Czech Koruna,Czech Republic,25.68
2025-02-27,HUF,Hungarian Forint,Hungary,384.5256
2025-02-27,RON,Romanian Leu,Romania,5.0401
2025-02-27,HRK,Croatian Kuna,Croatia,7.5442
2025-02-27,CHF,Swiss Franc,Switzerland,0.928
2025-02-27,GBP,British Pound,United Kingdom,0.8596
2025-02-27,USD,US Dollar,United States,1.067
2025-02-28,EUR,Euro,Eurozone,1.0058
2025-02-28,SEK,Swedish Krona,Sweden,11.2053
2025-02-28,NOK,Norwegian Krone,Norway,11.3468
2025-02-28,DKK,Danish Krone,Denmark,7.2884
2025-02-28,PLN,Polish Zloty,Poland,4.3321
2025-02-28,CZK,Czech Koruna,Czech Republic,25.788
2025-02-28,HUF,Hungarian Forint,Hungary,389.8158
2025-02-28,RON,Romanian Leu,Romania,5.0395
2025-02-28,HRK,Croatian Kuna,Croatia,7.6017
2025-02-28,CHF,Swiss Franc,Switzerland,0.9643
2025-02-28,GBP,British Pound,United Kingdom,0.8766
2025-02-28,USD,US Dollar,United States,1.0843
2025-03-03,EUR,Euro,Eurozone,1.0094
2025-03-03,SEK,Swedish Krona,Sweden,11.5189
2025-03-03,NOK,Norwegian Krone,Norway,11.5102
2025-03-03,DKK,Danish Krone,Denmark,7.3825
2025-03-03,PLN,Polish Zloty,Poland,4.1932
2025-03-03,CZK,Czech Koruna,Czech Republic,25.6734
2025-03-03,HUF,Hungarian Forint,Hungary,400.6062
2025-03-03,RON,Romanian Leu,Romania,4.852
2025-03-03,HRK,Croatian Kuna,Croatia,7.5647
2025-03-03,CHF,Swiss Franc,Switzerland,0.938
2025-03-03,GBP,British Pound,United Kingdom,0.8403
2025-03-03,USD,US Dollar,United States,1.1111
2025-03-04,EUR,Euro,Eurozone,0.9829
2025-03-04,SEK,Swedish Krona,Sweden,10.9579
2025-03-04,NOK,Norwegian Krone,Norway,11.6459
2025-03-04,DKK,Danish Krone,Denmark,7.5669
2025-03-04,PLN,Polish Zloty,Poland,4.1988
2025-03-04,CZK,Czech Koruna,Czech Republic,25.4198
2025-03-04,HUF,Hungarian Forint,Hungary,394.2624
2025-03-04,RON,Romanian Leu,Romania,4.8517
2025-03-04,HRK,Croatian Kuna,Croatia,7.382
2025-03-04,CHF,Swiss Franc,Switzerland,0.9438
2025-03-04,GBP,British Pound,United Kingdom,0.8495
2025-03-04,USD,US Dollar,United States,1.1084
2025-03-05,EUR,Euro,Eurozone,1.0191
2025-03-05,SEK,Swedish Krona,Sweden,11.5764
2025-03-05,NOK,Norwegian Krone,Norway,11.413
2025-03-05,DKK,Danish Krone,Denmark,7.6702
2025-03-05,PLN,Polish Zloty,Poland,4.3022
2025-03-05,CZK,Czech Koruna,Czech Republic,24.9496
2025-03-05,HUF,Hungarian Forint,Hungary,382.8838
2025-03-05,RON,Romanian Leu,Romania,4.8366
2025-03-05,HRK,Croatian Kuna,Croatia,7.6168
2025-03-05,CHF,Swiss Franc,Switzerland,0.9376
2025-03-05,GBP,British Pound,United Kingdom,0.8459
2025-03-05,USD,US Dollar,United States,1.0874
2025-03-06,EUR,Euro,Eurozone,0.9852
2025-03-06,SEK,Swedish Krona,Sweden,11.3024
2025-03-06,NOK,Norwegian Krone,Norway,11.4822
2025-03-06,DKK,Danish Krone,Denmark,7.6048
2025-03-06,PLN,Polish Zloty,Poland,4.4031
2025-03-06,CZK,Czech Koruna,Czech Republic,25.1458
2025-03-06,HUF,Hungarian Forint,Hungary,389.9778
2025-03-06,RON,Romanian Leu,Romania,4.929
2025-03-06,HRK,Croatian Kuna,Croatia,7.6681
2025-03-06,CHF,Swiss Franc,Switzerland,0.9303
2025-03-06,GBP,British Pound,United Kingdom,0.845
2025-03-06,USD,US Dollar,United States,1.0531
2025-03-07,EUR,Euro,Eurozone,0.998
2025-03-07,SEK,Swedish Krona,Sweden,11.2379
2025-03-07,NOK,Norwegian Krone,Norway,11.8169
2025-03-07,DKK,Danish Krone,Denmark,7.3352
2025-03-07,PLN,Polish Zloty,Poland,4.2892
2025-03-07,CZK,Czech Koruna,Czech Republic,25.6459
2025-03-07,HUF,Hungarian Forint,Hungary,401.1408
2025-03-07,RON,Romanian Leu,Romania,4.9356
2025-03-07,HRK,Croatian Kuna,Croatia,7.5115
2025-03-07,CHF,Swiss Franc,Switzerland,0.9289
2025-03-07,GBP,British Pound,United Kingdom,0.8823
2025-03-07,USD,US Dollar,United States,1.0553
2025-03-10,EUR,Euro,Eurozone,1.026
2025-03-10,SEK,Swedish Krona,Sweden,11.3741
2025-03-10,NOK,Norwegian Krone,Norway,11.6019
2025-03-10,DKK,Danish Krone,Denmark,7.2508
2025-03-10,PLN,Polish Zloty,Poland,4.3137
2025-03-10,CZK,Czech Koruna,Czech Republic,25.0406
