cis,atc,denomination,lien,substance,dosage,est_antihistaminique
65789433,A02BC01,"OMEPRAZOLE EVOLUGEN PHARMA 20 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65789433,OMÉPRAZOLE,20 mg,False
65793983,A16AX06,"ZAVESCA 100 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65793983,MIGLUSTAT,100 mg,False
65795991,R07AX01,"INOMAX 400 ppm mole/mole, gaz pour inhalation",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65795991,AZOTE (MONOXYDE D'),400 ppm mole,False
65796011,D07AC17,"FLIXOVATE 0,05 %, crème",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65796011,PROPIONATE DE FLUTICASONE,"0,05 g",False
65800164,A10BD08,"VILDAGLIPTINE/METFORMINE ZENTIVA 50 mg/1 000 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65800164,CHLORHYDRATE DE METFORMINE,1000 mg,False
65802140,J07AH09,"TRUMENBA, suspension injectable en seringue préremplie. Vaccin méningococcique groupe B (recombinant, adsorbé)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65802140,FHBP DE LA SOUS-FAMILLE A DE NEISSERIA MENINGITIDIS DE SÉROGROUPE B ,60 microgrammes,False
65803331,A10BF01,"ACARBOSE EG 100 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65803331,ACARBOSE,100 mg,False
65804084,J05AX28,"HEPCLUDEX 2 mg, poudre pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65804084,ACÉTATE DE BULÉVIRTIDE,,False
65805841,A10AB05,"INSULINE ASPARTE SANOFI 100 unités/ml, solution injectable en flacon",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65805841,INSULINE ASPARTE ,100 unités,False
65807550,N03AX18,"LACOSAMIDE ZYDUS 200 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65807550,LACOSAMIDE,200 mg,False
65808531,L01EX04,"CAPRELSA 100 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65808531,VANDÉTANIB,100 mg,False
65810824,B05DB,"PHYSIONEAL 40 GLUCOSE 3,86 % CLEARFLEX, solution pour dialyse péritonéale",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65810824,CHLORURE DE CALCIUM DIHYDRATÉ,"0,245 g",False
65815038,C09DA07,"TELMISARTAN/HYDROCHLOROTHIAZIDE CRISTERS 80 mg/25 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65815038,HYDROCHLOROTHIAZIDE,25 mg,False
65819403,J01MA12,"LEVOFLOXACINE VIATRIS 500 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65819403,LÉVOFLOXACINE HÉMIHYDRATÉE,,False
65819809,L02BB03,"BICALUTAMIDE ACCORD 50 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65819809,BICALUTAMIDE,50 mg,False
65820028,A03AA05,"TRIMEBUTINE ALMUS 100 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65820028,MALÉATE DE TRIMÉBUTINE,100 mg,False
65820455,N05AH04,"QUETIAPINE BIOGARAN LP 400 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65820455,FUMARATE DE QUÉTIAPINE,,False
65820786,L04AA40,"MAVENCLAD 10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65820786,CLADRIBINE,10 mg,False
65821614,N02BF02,"PREGABALINE SANDOZ 25 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65821614,PRÉGABALINE,25 mg,False
65822036,H02AB02,"DEXAMETHASONE VIATRIS 20 mg/5 ml, solution injectable en ampoule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65822036,PHOSPHATE SODIQUE DE DEXAMÉTHASONE,,False
65822577,B01AB01,"HEPARINE CHOAY 5 000 UI/1 mL, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65822577,HÉPARINE SODIQUE,5 000 UI,False
65825737,C10AX09,"EZETIMIBE CRISTERS PHARMA 10 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65825737,ÉZÉTIMIBE,10 mg,False
65826650,J02AC01,"TRIFLUCAN 200 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65826650,FLUCONAZOLE,200 mg,False
65827097,N02BE01,"PARACETAMOL ZYDUS 500 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65827097,PARACÉTAMOL,500 mg,False
65828594,L04AX04,"LENALIDOMIDE ARROW 10 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65828594,LÉNALIDOMIDE,10 mg,False
65828929,N04BC04,"ROPINIROLE ARROW GENERIQUES 1 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65828929,CHLORHYDRATE DE ROPINIROLE,"1,14 mg",False
65829066,J01XC01,"FUSIDATE DE SODIUM BIOGARAN 250 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65829066,FUSIDATE DE SODIUM,250 mg,False
65830008,A02BC01,"OMEPRAZOLE CRISTERS PHARMA 10 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65830008,OMÉPRAZOLE,10 mg,False
65831505,B03XA01,"NEORECORMON 4000 UI, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65831505,ÉPOÉTINE BÊTA ,4000 UI,False
65832685,J01GB01,"TOBI 300 mg/5 ml, solution pour inhalation par nébuliseur",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65832685,TOBRAMYCINE,300 mg,False
65835628,G04BE03,"GRANPIDAM 20 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65835628,CITRATE DE SILDÉNAFIL,,False
65837903,L04AB04,"IDACIO 40 mg, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65837903,ADALIMUMAB ,40 mg,False
65839815,S01XA21,"CYSTADROPS 3,8 mg/mL, collyre en solution",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65839815,CHLORHYDRATE DE MERCAPTAMINE,,False
65841474,B05XA05,"SULFATE DE MAGNESIUM RENAUDIN 15 %, solution injectable (I.V.)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65841474,SULFATE DE MAGNÉSIUM HEPTAHYDRATÉ,"0,15 g",False
65842918,L04AX04,"LENALIDOMIDE ACCORD 10 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65842918,LÉNALIDOMIDE,10 mg,False
65843062,A04AD12,"APREPITANT VIATRIS 125 mg, gélule et APREPITANT VIATRIS 80 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65843062,APRÉPITANT,80 mg,False
65843557,R03DC03,"MONTELUKAST ACCORD 5 mg, comprimé à croquer",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65843557,MONTÉLUKAST SODIQUE,,False
65843571,J01CA04,"AMOXICILLINE ZENTIVA LAB 125 mg/5 ml, poudre pour suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65843571,AMOXICILLINE TRIHYDRATÉE,,False
65845654,H03AA01,"TCAPS 150 microgrammes, capsule molle",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65845654,LÉVOTHYROXINE SODIQUE,,False
65849001,C09DX04,"ENTRESTO 97 mg/103 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65849001,COMPLEXE SODIQUE SACUBITRIL VALSARTAN HÉMIPENTAHYDRATÉ,,False
65849318,N01AB06,"CEDACONDA 100 % V/V, liquide pour inhalation par vapeur",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65849318,ISOFLURANE,100 % V/V,False
65852307,H05AA02,"LIVOGIVA 20 microgrammesg/80 microlitres, solution injectable en stylo prérempli",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65852307,TÉRIPARATIDE ,20 microgrammes,False
65852428,L04AF03,"RINVOQ 15 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65852428,UPADACITINIB HÉMIHYDRATÉ,,False
65853829,B02BD02,"FACTANE 200 UI/mL, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65853829,FACTEUR VIII DE COAGULATION HUMAIN ,200 UI,False
65854190,L04AX03,"METHOTREXATE ACCORD 2,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65854190,MÉTHOTREXATE,"2,5 mg",False
65855463,A07EC02,"FIVASA 1 g, suppositoire",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65855463,MÉSALAZINE,1 g,False
65857681,J01CA04,"AMOXICILLINE ARROW 500 mg/5 mL, poudre pour suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65857681,AMOXICILLINE TRIHYDRATÉE,,False
65857902,J05AR02,"ABACAVIR/LAMIVUDINE TEVA 600 mg/300 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65857902,LAMIVUDINE,300 mg,False
65858420,J01XX09,"DAPTOMYCINE ACCORDPHARMA 500 mg, poudre pour solution injectable/pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65858420,DAPTOMYCINE,500 mg,False
65861594,M04AA03,"FEBUXOSTAT SANDOZ 80 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65861594,FÉBUXOSTAT HÉMIHYDRATÉ,,False
65862671,C09BA05,"RAMIPRIL/HYDROCHLOROTHIAZIDE EG 5 mg/12,5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65862671,HYDROCHLOROTHIAZIDE,"12,5 mg",False
65862956,C02CA06,"URAPIDIL ZENTIVA LP 60 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65862956,URAPIDIL,60 mg,False
65865831,C01BD01,"AMIODARONE CRISTERS 200 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65865831,CHLORHYDRATE D'AMIODARONE,200 mg,False
65868763,N05BA12,"ALPRAZOLAM CRISTERS 0,50 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65868763,ALPRAZOLAM,"0,50 mg",False
65869160,N03AF03,"INOVELON 400 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65869160,RUFINAMIDE,400 mg,False
65870700,N07BC01,"BUVIDAL 128 mg, solution injectable à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65870700,BUPRÉNORPHINE,128 mg,False
65872950,N06AB03,"FLUOXETINE ZYDUS 20 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65872950,CHLORHYDRATE DE FLUOXÉTINE,,False
65874385,A02BC03,"LANSOPRAZOLE TEVA SANTE 30 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65874385,LANSOPRAZOLE,30 mg,False
65876728,C09DB01,"AMLODIPINE/VALSARTAN EVOLUGEN PHARMA 5 mg/160 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65876728,VALSARTAN,160 mg,False
65878914,N01BB09,"ROPIVACAINE KABI 5 mg/ml, solution injectable en ampoule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65878914,CHLORHYDRATE DE ROPIVACAÏNE,5 mg,False
65880178,J01FA09,"CLARITHROMYCINE VIATRIS 25 mg/ml, granulés pour suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65880178,CLARITHROMYCINE,25 mg,False
65880420,J02AC01,"FLUCONAZOLE PFIZER 200 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65880420,FLUCONAZOLE,200 mg,False
65881579,N02BE01,"PARACETAMOL ZYDUS 1 g, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65881579,PARACÉTAMOL,1 g,False
65889939,N02BF01,"GABAPENTINE ARROW GENERIQUES 300 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65889939,GABAPENTINE,300 mg,False
65890400,V03AB35,"SUGAMMADEX KALCEKS 100 mg/1 mL, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65890400,SUGAMMADEX SODIQUE,,False
65893318,N05AX08,"RISPERDALCONSTA L.P. 50 mg/2 ml, poudre et solvant pour suspension injectable à libération prolongée en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65893318,RISPÉRIDONE,50 mg,False
65894174,L01CD02,"DOCETAXEL ACCORD 20 mg/1 ml, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65894174,DOCÉTAXEL,20 mg,False
65896314,L01EA01,"IMATINIB ACCORD 100 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65896314,MÉSILATE D'IMATINIB,"119,500 mg",False
65899004,J05AH02,"EBILFUMIN 30 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65899004,PHOSPHATE D'OSÉLTAMIVIR,"39,4 mg",False
65899602,N05BA09,"LIKOZAM 1 mg/ml, suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65899602,CLOBAZAM,1 mg,False
65900339,G03HA01,"ACETATE DE CYPROTERONE ARROW 100 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65900339,ACÉTATE DE CYPROTÉRONE,100 mg,False
65900346,J05AE10,"DARUNAVIR ZENTIVA 600 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65900346,DARUNAVIR,600 mg,False
65902977,J01CA04,"AMOXICILLINE TEVA SANTE 500 mg/5 ml, poudre pour suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65902977,AMOXICILLINE TRIHYDRATÉE,,False
65903335,V03AB31,"RADIOGARDASE 500 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65903335,BLEU DE PRUSSE INSOLUBLE,500 mg,False
65904024,N02AB03,"FENTANYL ZENTIVA 25 microgrammes/heure, dispositif transdermique",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65904024,FENTANYL,"4,125 mg",False
65905051,B01AE03,"ARGANOVA 100 mg/mL, solution à diluer pour perfusion en multidose",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65905051,ARGATROBAN MONOHYDRATÉ,100 mg,False
65906484,C10AA01,"SIMVASTATINE BIOGARAN 40 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65906484,SIMVASTATINE,40 mg,False
65907376,C10AA05,"ATORVASTATINE VIATRIS 40 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65907376,ATORVASTATINE CALCIQUE TRIHYDRATÉE,,False
65907383,N05AX13,"PALIPERIDONE BIOGARAN 150 mg, suspension injectable à libération prolongée en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65907383,PALMITATE DE PALIPÉRIDONE,234 mg,False
65908097,C09CA06,"CANDESARTAN BIOGARAN 16 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65908097,CANDÉSARTAN CILEXÉTIL,16 mg,False
65909683,C07AB07,"BISOPROLOL REF 1,25 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65909683,FUMARATE DE BISOPROLOL,"1,25 mg",False
65910283,V04CX01,"INFRACYANINE 25 mg/10 mL, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65910283,VERT D'INDOCYANINE MONOPIC,25 mg,False
65912665,N03AX25,"ONTOZRY 200 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65912665,CÉNOBAMATE,200 mg,False
65913265,L01FD01,"TRAZIMERA 420 mg, poudre pour solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65913265,TRASTUZUMAB ,420 mg,False
65914011,N04BC05,"OPRYMEA 0,26 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65914011,DICHLORHYDRATE DE PRAMIPEXOLE MONOHYDRATÉ,"0,375 mg",False
65915266,N05AA06,"CYAMEMAZINE VIATRIS 25 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65915266,TARTRATE DE CYAMÉMAZINE,"36,600 mg",False
65915316,H03AA01,"LEVOTHYROX 137 microgrammes, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65915316,LÉVOTHYROXINE SODIQUE,137 microgrammes,False
65916489,B01AC22,"EFIENT 10 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65916489,PRASUGREL (CHLORHYDRATE DE),"10,98 mg",False
65917662,L04AX03,"METHOTREXATE ACCORD 50 mg/mL, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65917662,MÉTHOTREXATE DISODIQUE,,False
65918166,C10AA07,"ROSUVASTATINE ZENTIVA 10 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65918166,ROSUVASTATINE CALCIQUE,,False
65918860,A10AB05,"NOVORAPID PENFILL 100 unités/ml, solution injectable en cartouche",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65918860,INSULINE ASPARTE ,100 Unités,False
65918903,L01BC06,"XELODA 500 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65918903,CAPÉCITABINE,500 mg,False
65919229,A16AX12,"CUFENCE 200 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65919229,DICHLORHYDRATE DE TRIENTINE,300 mg,False
65919752,B05DB,"BICAVERA 1,5 % GLUCOSE, 1,25 mmol/L calcium, solution pour dialyse péritonéale",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65919752,CHLORURE DE CALCIUM DIHYDRATÉ,"0,3675 g",False
65922428,L04AD01,"NEORAL 100 mg/ml, solution buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65922428,CICLOSPORINE,100 mg,False
65922570,J01CE01,"PENICILLINE G PANPHARMA 5 000 000 UI, poudre pour usage parentéral",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65922570,BENZYLPÉNICILLINE SODIQUE,5 000 000 UI,False
65922894,C09DA03,"VALSARTAN/HYDROCHLOROTHIAZIDE TEVA 160 mg/12,5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65922894,HYDROCHLOROTHIAZIDE,"12,5 mg",False
65926444,A10BX02,"REPAGLINIDE ARROW LAB 2 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65926444,RÉPAGLINIDE,2 mg,False
65927172,N04BA03,"STALEVO 100 mg/25 mg/200 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65927172,LÉVODOPA,100 mg,False
65931110,N03AX22,"FYCOMPA 8 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65931110,PÉRAMPANEL,8 mg,False
65931808,J01XB01,"COLOBREATHE 1 662 500 UI, poudre pour inhalation en gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65931808,COLISTIMÉTHATE SODIQUE,125 mg,False
65934042,J01CF02,"CLOXACILLINE STRAGEN 2 g, poudre pour solution injectable/pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65934042,CLOXACILLINE SODIQUE,,False
65936214,J05AX09,"CELSENTRI 20 mg/ml, solution buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65936214,MARAVIROC,20 mg,False
65936584,M04AA01,"ALLOPURINOL ZENTIVA 300 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65936584,ALLOPURINOL,300 mg,False
65938521,B03XA03,"MIRCERA 30 microgrammes/0,3 ml, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65938521,MÉTHOXY POLYÉTHYLÈNE GLYCOL-ÉPOÉTINE BÊTA ,30 microgrammes,False
65942427,C09BX02,"COSIMPREL 10 mg/10 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65942427,FUMARATE DE BISOPROLOL,10 mg,False
65942815,L01EX12,"VITRAKVI 20 mg/mL, solution buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65942815,SULFATE DE LAROTRECTINIB,,False
65945665,L01CE01,"TOPOTECANE ACCORD 1 mg/ml, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65945665,CHLORHYDRATE DE TOPOTÉCANE,,False
65946692,L01BA01,"METHOTREXATE TEVA 2,5 POUR CENT (50 mg/2 mL), solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65946692,MÉTHOTREXATE,"50,00 mg",False
65946703,C10AB05,"FENOFIBRATE SANDOZ 160 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65946703,FÉNOFIBRATE,160 mg,False
65950064,J05AX31,"SUNLENCA 464 mg, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65950064,LÉNACAPAVIR SODIQUE,,False
65950071,C07BB12,"NEBIVOLOL/HYDROCHLOROTHIAZIDE VIATRIS 5 mg/12,5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=65950071,HYDROCHLOROTHIAZIDE,"12,50 mg",False
