FlowID,ProductKey,WarehouseKey,CharityKey,DateKey,InspectionDateKey,DonationDateKey,FlowStage,Quantity,UnitValue,LogisticsCost,RepairCost,TaxCreditEarned,DestructionCost,BATCH_ID,IMPORT_TIMESTAMP,SOURCE_SYSTEM,RECORD_HASH
3137,1042,2,,2022-02-22,2022-02-26,,Repair,11,111.18,75.19,229.44,0.0,0.0,B-607962,2025-01-17 09:48:23,LEGACY_ERP,2e3c0fe2
3138,1019,1,,2024-12-14,,,Warehouse,10,75.35,76.47,0.0,0.0,0.0,B-400163,2025-01-03 11:03:50,LEGACY_ERP,35027392
3139,1038,4,,2022-08-28,2022-08-31,,Damaged,1,43.11,15.42,0.0,0.0,0.0,B-813589,2025-01-27 03:05:21,MANUAL_ENTRY,1d6e4921
3140,1048,7,,2022-07-02,,,Store,10,75.14,63.0,0.0,0.0,0.0,B-795798,2025-01-21 11:02:02,SAP_WMS,3b0878c7
3141,1039,6,,2025-02-04,,,Store,21,48.37,111.77,0.0,0.0,0.0,B-756611,2025-01-16 00:25:55,MANUAL_ENTRY,2dd4a0d8
3142,1004,7,,2023-09-28,2023-10-05,,Repair,10,130.46,57.43,149.61,0.0,0.0,B-993701,2025-01-21 16:02:58,MANUAL_ENTRY,14609be4
3143,1050,4,,2025-02-25,,,Store,10,173.11,49.23,0.0,0.0,0.0,B-419187,2025-01-12 10:49:32,MANUAL_ENTRY,c2fb17a
3144,1062,1,104,2024-12-09,2024-12-13,2025-01-08,Donated,8,43.27,32.77,227.76,455.14,0.0,B-778327,2025-01-21 19:40:53,MANUAL_ENTRY,2001b382
3145,1051,4,,2025-10-06,2025-10-13,,Repair,25,33.7,168.27,151.15,0.0,0.0,B-844546,2025-01-18 00:17:44,MANUAL_ENTRY,292b5360
3146,1069,7,,2024-10-12,2024-10-20,,Repair,11,27.34,86.7,58.38,0.0,0.0,B-558783,2025-01-02 18:37:32,LEGACY_ERP,1372eae9
3147,1009,8,,2022-01-29,2022-02-06,,Destroyed,17,55.7,132.8,0.0,0.0,186.79,B-688199,2025-01-04 07:57:01,SAP_WMS,2e11d792
3148,1069,5,,2024-02-17,2024-02-19,,Repair,22,26.96,203.52,173.31,0.0,0.0,B-364642,2025-01-11 08:59:26,LEGACY_ERP,fc83e95
3149,1047,8,,2023-04-20,,,Warehouse,12,92.32,119.31,0.0,0.0,0.0,B-562815,2025-01-13 18:32:28,LEGACY_ERP,10fb746b
3150,1020,6,104,2024-10-17,2024-10-19,2024-10-31,Donated,21,93.77,115.63,299.72,1865.81,0.0,B-761515,2025-01-19 20:32:39,LEGACY_ERP,d9f9588
3151,1059,4,,2025-08-28,,,Store,25,203.04,301.59,0.0,0.0,0.0,B-544912,2025-01-02 08:11:24,SAP_WMS,16ec8d4d
3152,1032,8,,2022-06-29,2022-07-02,,Destroyed,11,25.53,73.29,0.0,0.0,59.23,B-551034,2025-01-09 09:22:43,MANUAL_ENTRY,25f99232
3153,1018,7,,2025-05-05,,,Store,12,102.97,127.5,0.0,0.0,0.0,B-980048,2025-01-19 03:53:14,MANUAL_ENTRY,3a4cbbb0
3154,1059,1,,2023-06-05,2023-06-10,,Repair,16,267.15,334.62,144.82,0.0,0.0,B-947222,2025-01-07 14:15:38,LEGACY_ERP,1ac6fbc6
3155,1021,5,,2022-12-22,2022-12-31,,Destroyed,22,27.45,297.09,0.0,0.0,205.6,B-808704,2025-01-04 09:27:16,LEGACY_ERP,62d9dd4
3156,1021,7,,2025-11-21,,,Warehouse,12,23.01,113.31,0.0,0.0,0.0,B-470379,2025-01-11 12:05:35,SAP_WMS,f22fd79
3157,1055,3,,2022-06-30,,,Store,9,131.75,206.1,0.0,0.0,0.0,B-477576,2025-01-12 02:53:00,MANUAL_ENTRY,30a63954
3158,1045,5,107,2022-09-29,2022-10-01,2022-10-12,Donated,21,93.83,87.62,194.06,2270.52,0.0,B-667455,2025-01-17 20:03:32,LEGACY_ERP,2f621c29
3159,1067,3,,2025-11-28,,,Warehouse,6,15.3,28.95,0.0,0.0,0.0,B-297286,2025-01-07 09:02:44,MANUAL_ENTRY,11c1f475
3160,1079,4,,2024-09-27,2024-10-05,,Repair,4,91.37,25.6,49.79,0.0,0.0,B-573224,2025-01-08 07:09:56,LEGACY_ERP,dfc028f
3161,1057,8,,2024-05-29,2024-06-05,,Damaged,14,157.16,102.1,0.0,0.0,0.0,B-932037,2025-01-17 03:37:40,LEGACY_ERP,36bfab4a
3162,1049,8,109,2025-08-04,2025-08-10,2025-08-16,Donated,25,80.18,94.13,639.5,1810.65,0.0,B-303300,2025-01-26 02:12:26,LEGACY_ERP,1c243685
3163,1063,3,,2024-04-05,2024-04-07,,Damaged,9,55.84,168.9,0.0,0.0,0.0,B-446380,2025-01-08 12:41:27,LEGACY_ERP,2f50ae0d
3164,1064,4,,2023-01-18,,,Warehouse,3,51.2,13.14,0.0,0.0,0.0,B-845790,2025-01-25 06:55:06,LEGACY_ERP,22c5b3b8
3165,1076,1,,2023-12-01,,,Store,2,60.47,44.94,0.0,0.0,0.0,B-659951,2025-01-08 06:12:06,MANUAL_ENTRY,1a5eb43c
3166,1012,1,,2022-08-04,2022-08-06,,Damaged,9,39.96,47.19,0.0,0.0,0.0,B-543940,2025-01-05 17:03:55,SAP_WMS,2c2afd35
3167,1028,6,,2023-02-02,,,Warehouse,12,96.71,131.61,0.0,0.0,0.0,B-352674,2025-01-19 15:34:58,SAP_WMS,1cf79732
3168,1062,4,110,2023-06-17,2023-06-25,2023-07-02,Donated,11,29.15,60.27,82.87,625.81,0.0,B-540652,2025-01-28 05:15:45,LEGACY_ERP,1c90f99e
3169,1007,5,,2024-03-24,,,Warehouse,5,206.25,22.31,0.0,0.0,0.0,B-283070,2025-01-26 04:19:55,LEGACY_ERP,294d0999
3170,1077,3,111,2022-10-24,2022-11-01,2022-10-31,Donated,11,74.4,28.91,313.0,559.88,0.0,B-204122,2025-01-26 07:21:02,LEGACY_ERP,dfbfbd6
3171,1008,1,,2024-12-20,,,Store,3,114.02,11.82,0.0,0.0,0.0,B-743353,2025-01-19 15:59:41,SAP_WMS,1f3860e4
3172,1017,2,,2022-03-18,2022-03-26,,Repair,20,77.21,97.31,312.29,0.0,0.0,B-538723,2025-01-12 01:34:13,LEGACY_ERP,294f7f5a
3173,1011,7,,2025-02-15,2025-02-17,,Destroyed,22,111.76,501.42,0.0,0.0,88.51,B-337015,2025-01-16 06:03:33,MANUAL_ENTRY,22fa016a
3174,1010,5,,2023-02-09,2023-02-13,,Repair,7,59.53,40.0,161.58,0.0,0.0,B-154577,2025-01-11 23:42:25,SAP_WMS,1f6b7ff9
3175,1005,8,,2022-01-15,2022-01-25,,Repair,21,60.5,159.9,415.24,0.0,0.0,B-785010,2025-01-15 19:33:45,MANUAL_ENTRY,27dba9d4
3176,1078,3,,2022-05-10,,,Store,15,14.98,151.68,0.0,0.0,0.0,B-446213,2025-01-06 04:38:50,SAP_WMS,11070323
3177,1017,8,,2025-10-05,2025-10-11,,Repair,25,81.83,99.2,152.88,0.0,0.0,B-994950,2025-01-22 07:35:43,LEGACY_ERP,25469e0e
3178,1047,5,,2023-04-26,2023-05-03,,Repair,17,167.05,266.31,486.58,0.0,0.0,B-576600,2025-01-18 01:03:30,MANUAL_ENTRY,3b278784
3179,1073,3,,2023-07-07,2023-07-17,,Destroyed,7,45.53,92.37,0.0,0.0,83.18,B-983184,2025-01-12 11:40:41,LEGACY_ERP,2f7404cd
3180,1002,5,,2023-11-20,2023-11-29,,Repair,18,68.21,89.23,110.89,0.0,0.0,B-132871,2025-01-20 18:03:46,SAP_WMS,d5b5ed3
3181,1056,3,,2022-07-14,2022-07-24,,Repair,3,21.34,20.28,83.93,0.0,0.0,B-302318,2025-01-07 07:07:51,LEGACY_ERP,310db60f
3182,1053,7,,2023-06-26,,,Warehouse,2,187.94,15.0,0.0,0.0,0.0,B-195037,2025-01-20 21:12:58,SAP_WMS,1ae16990
3183,1023,1,,2024-06-09,,,Store,6,39.47,123.42,0.0,0.0,0.0,B-819926,2025-01-19 06:04:24,MANUAL_ENTRY,17a53acb
3184,1016,7,104,2024-03-27,2024-04-06,2024-03-31,Donated,8,124.79,27.09,130.99,686.88,0.0,B-299545,2025-01-04 00:04:30,SAP_WMS,3230d32c
3185,1057,2,104,2025-05-18,2025-05-25,2025-05-22,Donated,10,140.56,38.99,326.37,1113.42,0.0,B-733049,2025-01-22 20:36:23,SAP_WMS,296beb66
3186,1009,1,107,2022-01-12,2022-01-17,2022-02-09,Donated,25,43.43,172.08,434.8,954.3,0.0,B-264938,2025-01-26 13:14:23,MANUAL_ENTRY,1d94e3c1
3187,1011,8,,2024-06-04,,,Store,6,87.72,64.47,0.0,0.0,0.0,B-129497,2025-01-05 22:11:51,MANUAL_ENTRY,3818d2fb
3188,1048,8,,2022-07-20,,,Warehouse,14,89.47,166.29,0.0,0.0,0.0,B-276718,2025-01-10 18:10:12,LEGACY_ERP,227d1104
3189,1056,8,,2023-08-12,,,Warehouse,10,36.84,54.8,0.0,0.0,0.0,B-189600,2025-01-16 10:12:09,SAP_WMS,339d7a56
3190,1063,8,,2025-11-22,2025-11-25,,Destroyed,25,32.31,306.54,0.0,0.0,163.6,B-587157,2025-01-17 19:45:58,MANUAL_ENTRY,2c06b00e
3191,1014,7,,2025-02-08,2025-02-11,,Destroyed,4,64.74,58.38,0.0,0.0,15.81,B-370593,2025-01-06 23:16:07,SAP_WMS,18b2808c
3192,1064,5,110,2024-01-17,2024-01-26,2024-01-26,Donated,14,20.98,64.93,101.23,511.31,0.0,B-877070,2025-01-16 22:16:05,MANUAL_ENTRY,5fed3fe
3193,1052,7,,2025-05-07,,,Store,11,182.05,65.21,0.0,0.0,0.0,B-598688,2025-01-24 00:12:16,SAP_WMS,dc8c1eb
3194,1011,8,,2024-04-05,2024-04-10,,Destroyed,3,136.39,42.93,0.0,0.0,19.45,B-138557,2025-01-04 03:43:08,LEGACY_ERP,139b3aad
3195,1068,4,107,2022-07-05,2022-07-07,2022-07-13,Donated,17,90.93,295.23,416.49,1075.39,0.0,B-433343,2025-01-16 18:24:22,LEGACY_ERP,1691fd43
3196,1001,1,,2022-05-11,2022-05-18,,Repair,22,77.07,146.25,538.97,0.0,0.0,B-236189,2025-01-25 12:46:03,MANUAL_ENTRY,21f8f289
3197,1070,3,,2023-08-19,,,Warehouse,14,27.15,101.09,0.0,0.0,0.0,B-899331,2025-01-23 05:19:42,MANUAL_ENTRY,a6c1eed
3198,1015,5,,2024-08-26,,,Store,10,90.34,178.59,0.0,0.0,0.0,B-251512,2025-01-09 16:09:08,SAP_WMS,9f502c9
3199,1054,5,106,2022-09-16,2022-09-21,2022-09-20,Donated,3,126.71,13.61,61.01,373.21,0.0,B-726626,2025-01-26 11:06:40,MANUAL_ENTRY,1b96b019
3200,1078,3,,2023-05-03,,,Store,23,19.87,312.93,0.0,0.0,0.0,B-167769,2025-01-28 15:18:27,LEGACY_ERP,1abe9ca3
3201,1024,4,105,2022-07-21,2022-07-29,2022-07-24,Donated,25,25.44,179.93,560.37,1191.45,0.0,B-439296,2025-01-21 09:06:06,MANUAL_ENTRY,139adca7
3202,1060,2,,2023-04-04,2023-04-09,,Repair,10,108.92,175.35,272.85,0.0,0.0,B-893682,2025-01-22 00:31:34,MANUAL_ENTRY,31bb92d5
3203,1005,8,,2025-01-01,2025-01-10,,Damaged,22,56.95,142.92,0.0,0.0,0.0,B-156112,2025-01-04 17:51:49,MANUAL_ENTRY,1483f4e9
3204,1001,5,,2022-08-07,2022-08-13,,Repair,11,96.33,63.84,374.08,0.0,0.0,B-978511,2025-01-16 07:15:17,MANUAL_ENTRY,1439d0b4
3205,1047,8,,2023-05-25,2023-05-28,,Damaged,20,176.87,292.02,0.0,0.0,0.0,B-626346,2025-01-25 11:09:53,LEGACY_ERP,3b821825
3206,1030,2,,2025-09-25,2025-09-27,,Destroyed,23,54.93,338.25,0.0,0.0,247.56,B-104296,2025-01-26 18:13:30,SAP_WMS,b3f4d4b
3207,1014,6,,2025-06-26,2025-07-02,,Damaged,19,124.79,352.2,0.0,0.0,0.0,B-873588,2025-01-20 11:10:36,SAP_WMS,1aec769d
3208,1045,1,,2025-05-11,2025-05-14,,Damaged,19,111.43,55.46,0.0,0.0,0.0,B-568621,2025-01-24 04:24:25,MANUAL_ENTRY,922f8ee
3209,1050,4,,2025-05-26,2025-05-29,,Repair,6,74.56,22.37,106.68,0.0,0.0,B-463152,2025-01-28 08:02:51,MANUAL_ENTRY,341bb88f
3210,1048,3,,2024-09-26,2024-10-06,,Damaged,20,145.04,129.33,0.0,0.0,0.0,B-881323,2025-01-21 01:25:32,SAP_WMS,ba88b85
3211,1015,3,,2025-09-29,2025-10-03,,Destroyed,15,86.31,342.87,0.0,0.0,89.85,B-255734,2025-01-25 05:13:15,SAP_WMS,11d31867
3212,1042,7,,2024-09-22,2024-09-27,,Damaged,12,159.31,24.17,0.0,0.0,0.0,B-460745,2025-01-25 13:07:27,SAP_WMS,320f8c9f
3213,1058,2,,2023-06-19,,,Warehouse,9,89.93,60.72,0.0,0.0,0.0,B-842803,2025-01-16 06:09:12,LEGACY_ERP,2f989f79
3214,1062,4,,2025-12-03,2025-12-06,,Damaged,9,66.92,27.71,0.0,0.0,0.0,B-424553,2025-01-24 04:00:38,LEGACY_ERP,11cf24be
3215,1004,8,,2025-05-01,,,Store,16,91.55,57.05,0.0,0.0,0.0,B-632870,2025-01-15 02:39:45,MANUAL_ENTRY,185c16cb
3216,1018,6,,2022-04-14,2022-04-21,,Destroyed,22,64.48,262.41,0.0,0.0,178.18,B-772133,2025-01-26 00:55:49,MANUAL_ENTRY,1d43e258
3217,1045,8,,2024-10-09,2024-10-13,,Repair,23,106.88,129.75,387.81,0.0,0.0,B-582693,2025-01-19 11:29:09,SAP_WMS,2746ec2c
3218,1012,7,103,2025-10-26,2025-10-29,2025-11-08,Donated,3,36.59,8.3,28.37,182.34,0.0,B-767567,2025-01-03 07:41:13,SAP_WMS,ccd67f8
3219,1003,8,,2023-11-04,,,Store,25,53.32,151.46,0.0,0.0,0.0,B-372770,2025-01-13 18:17:33,LEGACY_ERP,337e8996
3220,1013,3,,2023-03-09,,,Warehouse,24,107.1,198.48,0.0,0.0,0.0,B-278391,2025-01-02 17:30:50,SAP_WMS,277a8ca2
3221,1041,8,103,2022-05-02,2022-05-05,2022-05-23,Donated,25,53.34,164.62,556.64,1781.55,0.0,B-112517,2025-01-17 11:35:56,LEGACY_ERP,27301d76
3222,1026,8,,2025-06-19,,,Store,8,52.13,184.77,0.0,0.0,0.0,B-955384,2025-01-24 17:11:08,LEGACY_ERP,2f87530f
3223,1006,1,,2025-06-18,2025-06-21,,Destroyed,20,122.39,195.3,0.0,0.0,72.17,B-178132,2025-01-15 17:19:17,MANUAL_ENTRY,2c44d113
3224,1069,4,,2025-01-11,,,Warehouse,15,66.58,262.26,0.0,0.0,0.0,B-558931,2025-01-24 07:34:07,SAP_WMS,1440f38b
3225,1026,8,105,2022-05-06,2022-05-12,2022-05-19,Donated,19,45.27,205.17,191.36,1619.37,0.0,B-997918,2025-01-16 00:00:20,SAP_WMS,1cbfd7c8
3226,1041,3,108,2023-02-23,2023-03-05,2023-02-26,Donated,18,93.43,114.14,450.25,1282.72,0.0,B-692079,2025-01-21 23:14:33,LEGACY_ERP,9ab7a4e
3227,1017,5,,2024-10-04,2024-10-11,,Damaged,18,76.05,118.49,0.0,0.0,0.0,B-872088,2025-01-12 07:29:04,LEGACY_ERP,213c39ac
3228,1037,2,,2023-10-20,2023-10-22,,Destroyed,8,52.88,79.17,0.0,0.0,26.4,B-536304,2025-01-22 15:03:41,MANUAL_ENTRY,32a3a07e
3229,1051,4,,2023-04-23,,,Warehouse,19,26.94,383.76,0.0,0.0,0.0,B-551673,2025-01-23 02:06:37,LEGACY_ERP,1b869f21
3230,1028,1,,2025-05-03,,,Store,7,93.62,133.53,0.0,0.0,0.0,B-368051,2025-01-22 01:14:31,LEGACY_ERP,2dd15373
3231,1009,8,103,2022-01-18,2022-01-26,2022-01-21,Donated,7,22.81,34.4,167.52,267.2,0.0,B-664608,2025-01-19 04:56:03,SAP_WMS,1850bd6a
3232,1047,3,,2022-04-03,2022-04-09,,Damaged,4,144.06,52.17,0.0,0.0,0.0,B-826424,2025-01-10 04:19:27,MANUAL_ENTRY,173dd3b4
3233,1061,4,,2022-10-29,2022-11-06,,Damaged,11,31.62,78.0,0.0,0.0,0.0,B-975013,2025-01-05 18:42:38,SAP_WMS,1b6b3f6c
3234,1028,7,,2024-06-22,2024-06-26,,Repair,4,98.19,33.33,117.73,0.0,0.0,B-884374,2025-01-24 01:39:22,LEGACY_ERP,29145254
3235,1077,1,,2023-04-25,,,Store,23,72.3,90.27,0.0,0.0,0.0,B-663200,2025-01-04 18:38:48,LEGACY_ERP,287eccc5
3236,1033,5,,2023-10-22,2023-11-01,,Damaged,23,111.87,107.64,0.0,0.0,0.0,B-964416,2025-01-24 14:16:18,SAP_WMS,81ca5dc
3237,1040,5,,2022-04-24,2022-05-01,,Destroyed,21,161.56,262.68,0.0,0.0,79.05,B-798331,2025-01-11 13:30:51,LEGACY_ERP,6937d35
3238,1072,3,,2022-04-10,,,Warehouse,13,137.03,229.17,0.0,0.0,0.0,B-730632,2025-01-24 19:43:15,SAP_WMS,77fb232
3239,1009,4,111,2023-06-12,2023-06-22,2023-07-05,Donated,3,21.08,11.46,17.99,114.52,0.0,B-760685,2025-01-16 00:36:04,LEGACY_ERP,3819901a
3240,1034,7,,2024-01-06,,,Store,9,11.23,18.3,0.0,0.0,0.0,B-142153,2025-01-10 01:01:18,MANUAL_ENTRY,2059b864
3241,1032,6,,2023-05-31,2023-06-10,,Repair,13,38.44,201.66,147.31,0.0,0.0,B-468057,2025-01-06 11:26:01,LEGACY_ERP,29433d3a
3242,1074,3,,2023-08-01,2023-08-09,,Damaged,5,56.46,19.49,0.0,0.0,0.0,B-301762,2025-01-17 01:44:30,MANUAL_ENTRY,1b2b9036
3243,1010,2,,2024-11-04,,,Warehouse,22,146.23,161.8,0.0,0.0,0.0,B-502712,2025-01-12 05:43:42,LEGACY_ERP,9caecc2
3244,1071,2,,2024-01-24,2024-01-31,,Repair,20,104.98,128.1,244.16,0.0,0.0,B-560526,2025-01-28 02:49:31,LEGACY_ERP,a83b380
3245,1055,5,,2024-09-12,2024-09-20,,Destroyed,16,133.2,342.75,0.0,0.0,187.77,B-958320,2025-01-25 03:40:02,MANUAL_ENTRY,1498e41c
3246,1020,4,,2022-09-07,2022-09-13,,Repair,13,130.02,62.8,128.24,0.0,0.0,B-204480,2025-01-14 16:16:58,LEGACY_ERP,17c1ac9d
3247,1048,7,,2023-08-03,2023-08-07,,Damaged,21,72.8,316.92,0.0,0.0,0.0,B-423287,2025-01-03 21:34:14,SAP_WMS,2680f450
3248,1008,2,110,2023-05-11,2023-05-17,2023-06-04,Donated,21,147.44,58.0,698.29,2443.01,0.0,B-846985,2025-01-20 22:10:49,MANUAL_ENTRY,233e8461
3249,1041,2,109,2023-06-30,2023-07-02,2023-07-12,Donated,10,98.99,78.28,322.85,712.62,0.0,B-702336,2025-01-22 09:24:21,MANUAL_ENTRY,1648ec6b
3250,1051,4,,2025-04-02,,,Store,24,58.78,268.92,0.0,0.0,0.0,B-939438,2025-01-17 15:35:01,MANUAL_ENTRY,247657de
3251,1031,8,,2024-03-24,2024-03-30,,Repair,22,94.01,150.33,385.92,0.0,0.0,B-592853,2025-01-07 14:33:02,LEGACY_ERP,15d8e72e
3252,1035,3,,2023-12-20,,,Warehouse,4,50.16,28.52,0.0,0.0,0.0,B-544024,2025-01-05 17:36:28,LEGACY_ERP,2238119b
3253,1055,8,,2024-06-04,2024-06-07,,Damaged,13,105.19,254.34,0.0,0.0,0.0,B-730601,2025-01-07 11:10:24,LEGACY_ERP,e093485
3254,1043,4,,2022-08-20,2022-08-22,,Damaged,19,195.27,94.57,0.0,0.0,0.0,B-472283,2025-01-14 14:20:36,SAP_WMS,7a2735a
3255,1047,7,,2023-03-12,2023-03-20,,Destroyed,24,149.55,399.39,0.0,0.0,216.92,B-793710,2025-01-10 08:50:28,LEGACY_ERP,24c3cc9a
3256,1014,5,,2022-03-11,2022-03-20,,Damaged,15,157.55,318.39,0.0,0.0,0.0,B-158096,2025-01-05 11:47:01,MANUAL_ENTRY,b6f8f47
3257,1046,6,,2023-08-01,,,Store,10,95.0,66.45,0.0,0.0,0.0,B-751071,2025-01-23 19:56:34,LEGACY_ERP,234a848f
3258,1041,3,,2024-01-29,2024-02-04,,Damaged,21,103.31,69.28,0.0,0.0,0.0,B-380091,2025-01-24 17:17:22,LEGACY_ERP,34d83064
3259,1043,8,105,2024-03-10,2024-03-16,2024-04-04,Donated,25,278.73,150.97,282.89,4735.2,0.0,B-103380,2025-01-23 10:01:36,LEGACY_ERP,13c5d013
3260,1001,8,,2022-11-25,2022-12-05,,Damaged,24,109.64,115.7,0.0,0.0,0.0,B-829306,2025-01-25 04:30:24,MANUAL_ENTRY,1ae33240
3261,1064,8,102,2022-05-04,2022-05-12,2022-05-30,Donated,18,48.1,98.76,237.26,657.4,0.0,B-123960,2025-01-08 13:59:27,MANUAL_ENTRY,288a4167
3262,1003,3,,2024-08-09,2024-08-13,,Damaged,10,89.76,35.85,0.0,0.0,0.0,B-907690,2025-01-20 09:12:44,LEGACY_ERP,8ea8bab
3263,1007,8,107,2025-05-20,2025-05-29,2025-06-19,Donated,4,163.57,18.38,46.87,554.11,0.0,B-368486,2025-01-05 08:31:06,LEGACY_ERP,186344df
3264,1072,2,,2025-04-15,,,Warehouse,7,97.94,161.04,0.0,0.0,0.0,B-449881,2025-01-01 21:30:51,SAP_WMS,1beb595b
3265,1077,3,,2023-12-07,,,Warehouse,13,43.2,73.3,0.0,0.0,0.0,B-742828,2025-01-16 16:03:30,MANUAL_ENTRY,26939223
3266,1018,4,,2022-04-20,2022-04-23,,Damaged,2,61.85,12.75,0.0,0.0,0.0,B-890851,2025-01-28 23:19:52,MANUAL_ENTRY,2b0cb075
3267,1002,3,106,2023-03-04,2023-03-08,2023-03-25,Donated,16,68.77,60.77,165.37,874.75,0.0,B-392246,2025-01-20 09:06:35,SAP_WMS,bbd23d0
3268,1048,6,,2025-06-04,2025-06-10,,Repair,4,89.19,70.44,40.95,0.0,0.0,B-375610,2025-01-02 07:04:06,MANUAL_ENTRY,fecb331
3269,1070,8,105,2025-05-12,2025-05-15,2025-05-18,Donated,9,44.37,41.47,141.45,346.19,0.0,B-128830,2025-01-26 06:52:14,MANUAL_ENTRY,3a07ec70
3270,1007,6,,2025-05-19,2025-05-25,,Destroyed,14,90.62,85.12,0.0,0.0,123.43,B-701838,2025-01-10 06:35:43,SAP_WMS,341aeb66
3271,1061,6,104,2025-10-16,2025-10-21,2025-10-31,Donated,10,21.31,219.6,208.97,218.82,0.0,B-602625,2025-01-08 09:40:35,MANUAL_ENTRY,37c05b59
3272,1041,1,,2023-05-14,,,Warehouse,24,67.6,73.82,0.0,0.0,0.0,B-928733,2025-01-05 21:50:05,LEGACY_ERP,2aca21bb
3273,1026,2,,2024-04-01,,,Store,2,70.74,46.17,0.0,0.0,0.0,B-307479,2025-01-06 13:28:39,MANUAL_ENTRY,f48dca6
3274,1035,5,106,2025-10-15,2025-10-24,2025-11-04,Donated,17,66.33,59.1,322.58,893.32,0.0,B-611092,2025-01-19 07:46:32,MANUAL_ENTRY,27a80ac1
3275,1072,5,,2025-05-02,,,Warehouse,6,154.82,128.34,0.0,0.0,0.0,B-563935,2025-01-06 16:31:30,LEGACY_ERP,25d2df8c
3276,1068,7,,2025-06-16,,,Warehouse,10,55.63,63.24,0.0,0.0,0.0,B-998556,2025-01-26 05:38:24,MANUAL_ENTRY,38ccf59a
3277,1048,6,,2023-01-10,2023-01-15,,Destroyed,10,55.65,78.06,0.0,0.0,58.51,B-638750,2025-01-02 04:01:18,SAP_WMS,16d92a87
3278,1009,1,104,2024-07-31,2024-08-05,2024-08-10,Donated,19,36.51,45.87,434.23,725.27,0.0,B-288777,2025-01-14 11:28:33,SAP_WMS,18975a34
3279,1079,7,105,2023-03-31,2023-04-03,2023-04-09,Donated,11,109.44,23.98,247.21,1036.27,0.0,B-131824,2025-01-04 23:20:32,LEGACY_ERP,1d99c6cb
3280,1050,8,,2023-04-07,2023-04-09,,Destroyed,3,154.56,20.63,0.0,0.0,21.88,B-850599,2025-01-03 21:44:29,LEGACY_ERP,2a435490
3281,1024,2,,2024-07-12,2024-07-17,,Damaged,1,24.15,6.81,0.0,0.0,0.0,B-208688,2025-01-23 22:54:28,SAP_WMS,22f6319f
3282,1027,4,,2025-05-04,2025-05-07,,Damaged,21,68.97,125.03,0.0,0.0,0.0,B-105968,2025-01-04 21:56:18,MANUAL_ENTRY,10f4ba76
3283,1052,3,102,2022-06-07,2022-06-13,2022-07-03,Donated,18,90.01,102.59,175.35,3142.58,0.0,B-100090,2025-01-14 02:13:33,LEGACY_ERP,1b609c79
3284,1034,7,,2024-04-05,,,Warehouse,21,11.96,81.45,0.0,0.0,0.0,B-384002,2025-01-08 10:34:46,SAP_WMS,3b5ef946
3285,1035,8,,2022-06-20,,,Warehouse,18,27.9,112.81,0.0,0.0,0.0,B-924365,2025-01-02 09:21:03,SAP_WMS,1a2c7382
3286,1031,2,,2025-12-20,,,Warehouse,11,98.01,62.34,0.0,0.0,0.0,B-952177,2025-01-21 13:03:53,SAP_WMS,24cda3eb
3287,1051,4,,2025-12-10,2025-12-18,,Destroyed,25,43.42,372.48,0.0,0.0,184.07,B-988507,2025-01-11 08:58:32,LEGACY_ERP,1e06a7e7
3288,1019,6,,2024-08-25,,,Store,9,118.12,27.13,0.0,0.0,0.0,B-373614,2025-01-25 01:24:37,LEGACY_ERP,30633d3d
3289,1064,7,101,2022-08-13,2022-08-23,2022-09-08,Donated,25,24.08,123.8,764.55,913.05,0.0,B-914927,2025-01-16 03:50:07,LEGACY_ERP,29e9b44a
3290,1071,2,,2024-02-23,,,Warehouse,18,41.96,114.81,0.0,0.0,0.0,B-623466,2025-01-22 10:22:58,LEGACY_ERP,8a6a3a1
3291,1071,3,,2024-04-02,2024-04-09,,Damaged,18,101.15,231.57,0.0,0.0,0.0,B-375411,2025-01-09 23:18:05,LEGACY_ERP,17d0e6ef
3292,1017,5,108,2022-10-24,2022-10-31,2022-10-28,Donated,16,100.96,107.93,89.02,1198.27,0.0,B-167945,2025-01-11 03:14:28,MANUAL_ENTRY,26b72cfb
3293,1053,3,,2024-04-21,2024-04-30,,Damaged,20,112.67,461.04,0.0,0.0,0.0,B-249924,2025-01-09 02:26:46,MANUAL_ENTRY,3089e396
3294,1064,2,,2023-08-27,,,Warehouse,1,32.22,4.67,0.0,0.0,0.0,B-665154,2025-01-03 14:41:00,SAP_WMS,216d75d6
3295,1068,2,,2023-06-27,,,Store,12,41.38,196.59,0.0,0.0,0.0,B-336591,2025-01-20 23:41:50,LEGACY_ERP,1f0321cb
3296,1052,2,,2025-10-31,,,Warehouse,9,167.43,24.56,0.0,0.0,0.0,B-187598,2025-01-11 01:01:50,LEGACY_ERP,21a2a438
3297,1001,2,111,2025-11-09,2025-11-19,2025-12-05,Donated,15,134.55,61.31,507.69,1461.87,0.0,B-105708,2025-01-15 15:35:16,SAP_WMS,2666fd78
3298,1036,6,,2024-01-13,2024-01-21,,Damaged,4,96.82,62.13,0.0,0.0,0.0,B-605642,2025-01-26 01:27:27,LEGACY_ERP,e5be6c7
3299,1011,3,,2022-12-29,2023-01-04,,Repair,8,83.63,91.11,247.39,0.0,0.0,B-765940,2025-01-19 04:07:23,SAP_WMS,22eb3b01
